0,13,69,1.2483e+09,2.1044,1.2594,0.056338,0.019724,0
0,13,69,1.2483e+09,2.1016,1.2731,0.056338,0.019724,0
0,13,69,1.2483e+09,2.0858,1.2628,0.055771,0.019724,0
0,13,69,1.2483e+09,2.0743,1.2628,0.28367,0.019724,0
0,13,69,1.2483e+09,2.0719,1.2556,0.2602,0.017726,0
0,13,69,1.2483e+09,2.0556,1.2556,1.0459,0.017717,0
0,13,69,1.2483e+09,2.0556,1.2556,0.27884,0.017717,0
0,13,69,1.2483e+09,2.0435,1.2636,0.18216,0.017717,0
0,13,69,1.2483e+09,2.0435,1.2651,0.094677,0.017717,0
0,13,69,1.2483e+09,2.0435,1.2733,0.10063,0.017717,0
0,13,69,1.2483e+09,2.0395,1.2765,0.10268,0.017717,0
0,13,69,1.2483e+09,2.0395,1.2765,0.10288,0.017717,0
0,13,69,1.2483e+09,2.0392,1.286,0.10793,0.017717,0
0,13,69,1.2483e+09,2.0291,1.3042,0.11144,0.017717,0
0,13,69,1.2483e+09,2.0292,1.3105,0.11181,0.017717,0
0,13,69,1.2483e+09,2.4425,0.45009,0.12926,0.017717,0
0,13,69,1.2483e+09,1.517,0.15716,0.13194,0.017717,0
0,13,69,1.2483e+09,0.24392,0.14318,0.12703,0.017717,0
0,13,69,1.2483e+09,0.23379,0.1491,0.12833,0.017717,0
0,13,69,1.2483e+09,0.31075,0.099108,0.12939,0.017717,0
0,13,69,1.2483e+09,0.31407,0.15641,0.12917,0.017717,0
0,13,69,1.2483e+09,0.32165,0.16021,0.13172,0.017717,0
0,13,69,1.2483e+09,0.32309,0.19349,0.12955,0.017717,0
0,13,69,1.2483e+09,0.32273,0.29041,0.12894,0.017717,0
0,13,69,1.2483e+09,0.32273,0.31032,0.1232,0.017717,0
0,13,69,1.2483e+09,0.32671,0.33902,0.12628,0.017717,0
0,13,69,1.2483e+09,0.33229,0.3664,0.83875,0.017717,0
0,13,69,1.2483e+09,0.33576,0.39735,0.61837,0.017717,0
0,13,69,1.2483e+09,0.34003,0.4013,0.24352,0.017717,0
0,13,69,1.2483e+09,0.34267,0.41456,0.095775,0.017717,0
0,13,69,1.2483e+09,0.34585,0.45321,0.086519,0.017717,0
0,13,69,1.2483e+09,0.37284,0.46558,0.10247,0.017717,0
