0,4,66,1.2476e+09,-0.14076,0,0.019724,0.015779,0
0,4,66,1.2476e+09,-0.13565,0,0.019724,0.015779,0
0,4,66,1.2476e+09,-0.14574,0,NaN,0.015779,0
0,4,66,1.2476e+09,-0.16213,0,NaN,0.015779,0
0,4,66,1.2476e+09,-0.14056,0,NaN,0.015779,0
0,4,66,1.2476e+09,-0.16677,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.14791,0,NaN,0.015779,0
0,4,66,1.2476e+09,-0.15669,0,NaN,0.015779,0
0,4,66,1.2476e+09,-0.16911,0,NaN,0.015779,0
0,4,66,1.2476e+09,-0.15834,0,NaN,0.015779,0
0,4,66,1.2476e+09,-0.14418,0,0.019724,0.015779,0
0,4,66,1.2476e+09,-0.15479,0,0.019724,0.015779,0
0,4,66,1.2476e+09,-0.1478,0,0.019724,0.015779,0
0,4,66,1.2476e+09,-0.15353,0,0.019724,0.015779,0
0,4,66,1.2476e+09,-0.16379,0,0.019724,0.015779,0
0,4,66,1.2476e+09,-0.15217,0,0.019724,0.015779,0
0,4,66,1.2476e+09,-0.14573,0,NaN,0.015779,0
0,4,66,1.2476e+09,-0.1162,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.020556,0,NaN,0.015779,0
0,4,66,1.2476e+09,0,0,NaN,0.015779,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,0.015779,0
0,4,66,1.2476e+09,0,0,NaN,0.016021,0
0,4,66,1.2476e+09,0,0,NaN,0.018516,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,0.019763,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.054169,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.017722,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.020451,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.011383,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.0010988,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.086409,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.085655,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.072181,0,NaN,NaN,0
0,4,66,1.2476e+09,-0.059279,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,NaN,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
0,4,66,1.2476e+09,0,0,NaN,NaN,0
